Participant,PP,Word,Wcode,Cond,PresentedSentenceDuringTest,KeyPressed,RT,TrialNum,WordPresentationNum,SentenceType,ResponseMirrored,Accuracy,Confidence,ConfidenceForCorrectResponses,Familiarity,Fit
3,3,tofaa,S11,retrieval,Bij de fruitkraam krijgt vandaag ieder kind een tofaa mee voor onderweg.,6,2.79206791621,167,1,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,fasihi,S70,retrieval,Iedere woensdagmiddag gaat zij naar de bibliotheek en leent zij een nieuw fasihi.,6,5.17575915956,168,2,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,shukuru,S65,context,Dit is een uiting van haar shukuru.,6,2.53374574199,169,2,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,skati,S9,retrieval,Skati is een gemoedstoestand.,1,1.39183510756,170,2,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,mwandani,S3,context,Ik onderneem veel samen met mijn mwandani en ik kan altijd op hem vertrouwen.,6,4.60900518965,171,1,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,nyanya,S51,retrieval,Door de warmte is haar hoofd zo rood als een nyanya.,6,1.60021743973,172,2,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,likizo,S35,retrieval,Volgende week begint de likizo. Wij gaan dan met de caravan weg.,6,1.79197442656,173,3,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,skati,S9,retrieval,Ik ben na de diefstal van mijn handtas meteen naar de skati gegaan.,1,1.8001188456,174,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,zamani,S54,context,"Niemand weet dat. Wat ze vroeger deed, behoort tot het zamani.",6,2.72539370379,175,2,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,tumbili,S13,retrieval,De tumbili klimt behendig in de palmboom.,6,2.6837597377,176,2,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,baba,S104,retrieval,De jongen lijkt op zijn baba.,6,2.34205422566,177,1,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,bahari,S63,context,Er zijn weer vluchtelingen gered op de bahari.,6,2.68377000214,178,1,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,taa,S97,retrieval,Het mooie licht in de woonkamer komt van de taa.,6,2.90875298952,179,3,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,mbwa,S42,context,De mbwa kan niet tegen warmte. Dan krimpt hij.,1,4.45897843274,180,3,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,jioni,S20,retrieval,Hij stopt de jioni in de brievenbus.,2,12.4935199464,181,1,FamiliarNoFit,5,TRUE,2,2,TRUE,FALSE
3,3,wakati,S62,context,Ik ga graag naar de wakati. Er is altijd iets te zien.,1,14.0354572684,182,1,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,lango,S7,context,De lango besteed veel aandacht aan zijn haar.,1,1.6668780587,183,1,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,bamba,S47,context,Wat een goed bamba om dit te gaan doen.,1,3.35879691856,184,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,wimbo,S16,context,We doen de pasta in een wimbo.,1,1.69188418269,185,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,mit,S82,retrieval,Ik kan niet wachten totdat de mit gegroeid is en appels draagt.,6,5.24250439082,186,1,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,kiti,S32,retrieval,Op de kiti bestaat leven.,1,3.00041723572,187,2,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,odare,S1,context,"Nee, in de vakantie gaan de kinderen niet naar hun odare.",6,2.4754409341,188,1,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,wakati,S62,context,Hij komt s'ochtends altijd te laat. Misschien moeten we hem een wakati cadeau geven.,6,3.55891748415,189,2,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,kanisa,S24,retrieval,Zondag ochtend gaan wij met de hele familie naar de kanisa.,6,3.28380490124,190,1,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,fumbo,S84,retrieval,In de kerstvakantie maken wij een fumbo.,5,9.1846767408,191,2,UnfamiliarFit,5,TRUE,2,2,FALSE,TRUE
3,3,keza,S14,context,Mijn keza bevat veel verschillende arbeidstaken.,6,4.26727637455,192,1,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,kitanda,S26,retrieval,Ze is moe en wil graag naar kitanda.,6,2.4503260625,193,1,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,odare,S1,context,Iedere woensdagmiddag gaat zij naar de bibliotheek en leent zij een nieuw odare.,1,3.40890043685,194,2,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,ajabu,S58,context,De blinde man hoorde dat Jezus er was. Hij hoopte op een ajabu.,6,2.79204710991,195,2,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,lango,S7,context,De hond staat bij de lango omdat hij met mij naar buiten wil.,6,3.15895515743,196,2,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,swali,S22,retrieval,Aan de overkant van de straat zag zij een swali.,1,3.55039050656,197,2,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,siri,S8,retrieval,Ik wil het niet vertellen. Het is een siri.,6,2.18361034845,198,3,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,dunia,S79,context,Deze dunia brengt je vrijwel overal naar toe.,1,2.66706503801,199,2,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,jioni,S20,retrieval,Ze hebben maar een enkele vrije jioni deze week.,6,1.83358453476,200,2,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,maji,S49,context,Zijn nichtje speelt graag met maji.,5,2.47559101689,201,4,UnfamiliarFit,5,TRUE,2,2,FALSE,TRUE
3,3,mshangao,S77,retrieval,De mshangao klimt behendig in de palmboom.,1,2.442065683,202,2,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,saduku,S15,retrieval,Zij bewaart haar liefdesbrieven in een saduku.,6,4.46739416597,203,3,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,bibi,S67,retrieval,Wie geeft de bloemen in de bibi water terwijl wij op vakantie zijn?,1,2.04193246718,204,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,bamba,S47,context,Kijk eens naar haar bamba! Hoe kan zij zoveel eten?,6,4.34229141751,205,4,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,lango,S7,context,Ze doen graag een lango waarbij een van de kinderen zijn vrienden moet vangen.,1,6.9926917169,206,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,barafu,S37,context,Let op dat je niet uitglijdt. Er ligt barafu op de fietspaden.,6,2.59202752424,207,3,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,kitanda,S26,retrieval,Geef je me een kitanda zodat ik plaatjse kan uitknippen?,1,4.06725845339,208,2,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,kijana,S29,retrieval,Onze buren hebben een nieuwe kast om hun kijana op te ruimen.,2,21.3783062948,209,2,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
3,3,baba,S104,retrieval,Hij en zijn broer hebben hun baba verloren.,6,3.76720493958,210,2,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,kumbukumbu,S18,retrieval,In de straat liep een kumbukumbu.,1,2.3087513805,211,2,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,mchezo,S89,context,Dit mchezo is behoorlijk saai.,6,3.65059116254,212,2,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,kanisa,S24,retrieval,De kanisa uit de moestuin van je moeder was super lekker!,1,3.32555066654,213,2,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,moto,S21,context,Ik onderneem veel samen met mijn moto en ik kan altijd op hem vertrouwen.,1,2.49201745399,214,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,adhama,S4,retrieval,De hond staat bij de adhama omdat hij met mij naar buiten wil.,1,1.85024760887,215,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,mit,S82,retrieval,Hij heeft de mit opgelost.,1,2.28365315394,216,2,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,barafu,S37,context,"Wanneer het regent en de zon schijnt, zoek ik altijd naar een barafu.",1,2.45875455693,217,4,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,kofia,S33,context,Ik word iedere dag wakker door het ratelen van mijn kofia.,1,3.2171126567,218,2,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,uchafu,S19,retrieval,Wie zet morgen het uchafu buiten?,6,2.08362691026,219,3,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,ufu,S34,retrieval,Veel mensen zijn bang voor de ufu.,6,2.25038526337,220,3,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,tofaa,S11,retrieval,Ik doe wat tofaa in mijn koffie. Ik hou niet van zwarte koffie.,1,2.29204724861,221,2,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,koti,S91,context,Het is koud buiten. Denk aan je koti.,6,3.17544789727,222,3,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,lugha,S36,retrieval,Hij zat gezellig samen in het park met zijn lugha.,1,2.21705828289,223,3,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,maliki,S38,context,De maliki brengt een bezoek aan het zuiden van het land.,5,3.03375669998,224,3,UnfamiliarFit,5,TRUE,2,2,FALSE,TRUE
3,3,kitanda,S26,retrieval,Ons nieuwe kitanda is van de Ikea.,6,2.17538686545,225,3,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,sauti,S6,retrieval,Hij is schor en heeft last van zijn sauti.,6,1.80856759149,226,3,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,swali,S22,retrieval,Door de warmte is haar hoofd zo rood als een swali.,1,1.90023877313,227,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,nyanya,S51,retrieval,In de kas groeit een nyanya.,6,1.93358406315,228,3,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,degaga,S64,retrieval,Tijdens de uitverkoop heb ik deze nieuwe degaga gekocht.,6,1.83360007013,229,2,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,chikiru,S45,retrieval,"In de tuin hebben we een huisje met voer. Kijk, er zit een chikiru te eten!",6,2.4337734005,230,3,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,upinde,S99,retrieval,Het is koud buiten. Denk aan je upinde.,1,1.56685300791,231,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,siri,S8,retrieval,Het is geen siri dat zij een plastische ingreep heeft gehad.,6,2.08361997483,232,4,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,kioo,S30,retrieval,We kunnen pas douchen en afwassen wanneer er weer kioo is.,1,1.80029056695,233,2,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,kioo,S30,retrieval,De kioo is gebroken.,6,2.41697605639,234,3,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,kichwa,S28,context,Zij zette ter voorbereiding haar kichwa alvast bij de deur.,2,5.43412266896,235,3,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
3,3,pamba,S98,context,Ze draagt de trui niet graag omdat de pamba kriebelt op haar huid.,6,2.08362330384,236,4,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,koti,S91,context,"In de tuin hebben we een huisje met voer. Kijk, er zit een koti te eten!",1,2.10860529251,237,4,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,jioni,S20,retrieval,"Ja, het is donker in de jioni. De schemering valt nu al in de namiddag.",6,3.86721334533,238,3,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,paka,S52,retrieval,Ze heeft de houten blokken met een paka verbonden.,1,4.00058812482,239,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,mkate,S25,retrieval,Ik ga even naar de bakker om mkate te halen.,6,2.09201934043,240,3,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,baridi,S94,context,Ze is moe en wil graag naar baridi.,1,3.81722689717,241,2,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,ajabu,S58,context,Bij de Intratuin hebben ze een leuke ajabu in de aanbieding.,1,2.81714894289,242,3,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,mchoro,S95,context,Jammer dat dit mchoro alleen donkere kleuren en trieste motieven heeft.,6,4.21727744261,243,3,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,lango,S7,context,De schilder heeft gisteren de lango geschilderd.,5,5.62587993321,244,4,UnfamiliarFit,5,TRUE,2,2,FALSE,TRUE
3,3,godoro,S87,retrieval,"De godoro in het hotel was niet fijn, ik heb slecht geslapen.",6,2.48377094536,245,3,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,mshangao,S77,retrieval,"Het bezoek was onverwacht, maar ik vond het een fijne mshangao.",6,2.39207091232,246,3,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,harufu,S101,context,De jager draagt een harufu op zijn rug.,1,1.93365646908,247,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,shukuru,S65,context,"Mijn hartelijke shukuru, je hebt me zeer geholpen.",6,1.68355833269,248,3,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,fumbo,S84,retrieval,Op het huis van de buren staat een grote fumbo.,1,3.72552270287,249,3,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,mguu,S46,context,Mijn mguu past niet in deze kleine schoen.,6,1.37528133589,250,2,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,kijana,S29,retrieval,Het is een vervelende kijana.,6,3.06718882163,251,3,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,uchafu,S19,retrieval,Wat heb je een leuk uchafu gevonden! Het is heel gezellig hier.,1,1.81698582148,252,4,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,kofia,S33,context,Bij de bruiloft droegen veel dames een kofia.,5,5.31752692405,253,3,UnfamiliarFit,5,TRUE,2,2,FALSE,TRUE
3,3,fasihi,S70,retrieval,Ik kan niet wachten totdat de fasihi gegroeid is en appels draagt.,1,2.91710547159,254,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,kichwa,S28,context,Ik stootte mijn kichwa.,6,2.12537434006,255,4,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,odare,S1,context,De odare was goed verpakt.,1,2.57544268183,256,3,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,keja,S27,retrieval,"Zij vinden het tweede keja het leukst, omdat deze een eigen tuin en meer woonruimte heeft.",6,3.98393032163,257,4,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,degaga,S64,retrieval,Bij de brouwerij maken ze degaga.,1,1.97533149295,258,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,anga,S59,context,"De anga is vol met sterren, mooi!",6,1.325174766,259,3,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,maumiva,S40,context,Hij kan slecht tegen maumiva.,5,2.5837649254,260,4,UnfamiliarFit,5,TRUE,2,2,FALSE,TRUE
3,3,anga,S59,context,Een anga kun je in verschillende maten kopen. Die voor kinderen zijn meestal kleiner dan die voor volwassenen.,1,2.18363947727,261,4,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,hasira,S57,context,Wat een uitbarsting van hasira! Kijk hoe ze met haar voet stampt en gilt.,6,1.5085462581,262,3,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,kanisa,S24,retrieval,De kanisa is een groot en indrukwekkend gebouw.,6,2.91715346479,263,3,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,maziwa,S41,retrieval,"De maziwa in het hotel was niet fijn, ik heb slecht geslapen.",1,2.40032713056,264,2,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,harufu,S101,context,Deze shampoo heeft een fijne harufu.,6,1.58360430075,265,4,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,goti,S88,context,Ik heb een moedervlek op mijn goti.,6,2.80045535287,266,3,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,zamani,S54,context,Hij en zijn broer hebben hun zamani verloren.,1,1.70856528893,267,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,meza,S44,context,Hij is schor en heeft last van zijn meza.,1,1.38355891527,268,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,wivu,S56,context,De man heeft last van wivu wanneer zijn vrouw met andere mannen praat.,6,1.8253535615,269,3,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,saduku,S15,retrieval,Ik ga even naar de bakker om saduku te halen.,1,2.26699646043,270,4,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,baridi,S94,context,Bij de benzinepomp kochten wij een baridi.,1,3.10880780719,271,3,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,kitanda,S26,retrieval,Op de kapstok was nog net genoeg ruimte voor het kitanda.,1,2.35023554122,272,4,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,bahari,S63,context,"Als er golven zijn, kun je hier prima op de bahari surfen.",6,1.30850725322,273,2,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,chanjo,S71,context,Jammer dat dit chanjo alleen donkere kleuren en trieste motieven heeft.,1,1.81708125305,274,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,adhama,S4,retrieval,"Dat de koningin hem feliciteerde, vond hij een bijzondere adhama.",6,2.85873796737,275,4,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,mwandani,S3,context,Ik draag een mwandani tegen de zon.,1,1.4918609906,276,2,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,ndege,S96,retrieval,Met een ndege overbrug je snel lange afstanden.,6,1.37526635535,277,4,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,mchuma,S43,retrieval,De jager draagt een mchuma op zijn rug.,6,1.44191698729,278,4,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,basila,S72,context,In de basila is de kans op kou en sneeuw groter.,1,4.10064729794,279,2,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,kumbukumbu,S18,retrieval,"Lekker, naast bananen liggen er ook appels en kersen. Wat een hoop kumbukumbu.",1,2.71711834375,280,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,duka,S78,context,Wij gaan met de fiets naar de duka.,6,3.45056519627,281,3,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,kamba,S23,retrieval,Op de boot lag een kamba.,5,4.16734786501,282,4,UnfamiliarFit,5,TRUE,2,2,FALSE,TRUE
3,3,fasihi,S70,retrieval,Op vakantie lig ik graag op het strand met een fasihi.,6,2.22529979801,283,4,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,maliki,S38,context,Mijn maliki bevat veel verschillende arbeidstaken.,1,2.26715874959,284,4,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,ramani,S108,context,De ramani speelt buiten op straat.,1,2.25028705762,285,2,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,wazo,S107,retrieval,Wat een goed wazo om dit te gaan doen.,6,5.26753048886,286,3,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,farasi,S81,context,Wanneer het meisje binnenkomt hinnikt het farasi.,6,2.79211507716,287,4,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,memo,S50,context,"Nee, in de vakantie gaan de kinderen niet naar de memo.",1,1.416791019,288,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,samaki,S5,context,Samaki moet gekoeld bewaard worden.,6,1.89190820703,289,3,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,memo,S50,context,Het kind kan nu praten. Het leert elke dag een nieuw memo.,6,5.53430889924,290,4,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,barua,S93,context,Mijn barua kan erg goed vertellen.,1,1.70029298048,291,3,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,mwandani,S3,context,Mijn mwandani komt uit Afrika.,6,2.10866798884,292,3,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,kanisa,S24,retrieval,Wanneer het meisje binnenkomt hinnikt het kanisa.,1,1.7169033453,293,4,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,panya,S53,retrieval,De kat wacht bij het holletje op de panya.,6,2.08361941999,294,4,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,dunia,S79,context,Dit is de dunia van het meisje. Ik denk dat zij de moeder is van haar moeder.,1,2.69214134859,295,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,shukuru,S65,context,Waar heb je deze shukuru gekocht? Ik wil er ook graag een.,1,1.91693402765,296,4,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,zamani,S54,context,Ouderen zijn vaak meer geinteresseerd in het zamani dan jongeren.,6,2.55874437571,297,4,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,ukumbi,S109,retrieval,Hij is erg handig. Hij kan alles repareren met een ukumbi.,1,4.61742674864,298,2,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,baskeli,S55,context,Zijn baskeli heeft twee lekke banden.,6,1.7586366268,299,3,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,mkono,S48,context,In de keuken staat een mkono.,2,8.99301213396,300,2,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
3,3,tofaa,S11,retrieval,In de hal hangt een tofaa.,1,7.58446318491,301,3,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,baridi,S94,context,We gaan er in de baridi naar toe.,5,4.91737983736,302,4,UnfamiliarFit,5,TRUE,2,2,FALSE,TRUE
3,3,lugha,S36,retrieval,Hij beheerst de lugha goed.,6,1.38360413429,303,4,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,kioo,S30,retrieval,Hij had moeite om rustig te blijven tijdens de kioo.,1,2.74214527404,304,4,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,odare,S1,context,Dit is een odare voor kunstenaars en fotografen.,6,5.30078506341,305,4,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,simu,S100,retrieval,We kunnen even niet bellen omdat mijn simu nog niet gerepareerd is.,6,1.53353795638,306,3,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,kidonda,S39,context,"Ik voel me al een week slecht, misschien moet ik toch naar de kidonda.",1,2.39207978967,307,2,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,wingu,S17,retrieval,In de prachtige blauwe hemel is geen wingu te zien.,6,2.43373955558,308,3,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,mkono,S48,context,Bij de begroeting geeft ze me een mkono.,6,1.34191246539,309,3,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,tumbili,S13,retrieval,Het is tumbili. De kinderen hebben vrij.,1,1.36684313185,310,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,mchoro,S95,context,Hij riep het mchoro na.,1,3.25873191967,311,4,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,fumbo,S84,retrieval,Hij heeft de fumbo opgelost.,6,1.61696401647,312,4,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,maziwa,S41,retrieval,De maziwa rent naar de bal.,1,3.48381921598,313,3,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,keza,S14,context,We kunnen even niet bellen omdat mijn keza nog niet gerepareerd is.,1,1.85034387269,314,2,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,wakati,S62,context,Ik ben op zoek naar de wakati om deze deur op slot te zetten.,6,2.01695020109,315,3,FamiliarNoFit,1,FALSE,3,,TRUE,FALSE
3,3,chanjo,S71,context,Geef je me een chanjo zodat ik plaatjes kan uitknippen?,6,4.39231420735,316,4,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,keza,S14,context,Maandag begin ik met mijn nieuwe keza.,6,3.70060646211,317,3,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,kidonda,S39,context,Mijn kidonda werd door iedereen met enthousiasme ontvangen.,1,3.39202042235,318,3,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,paka,S52,retrieval,De paka snort.,6,2.33372976275,319,4,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,baba,S104,retrieval,De baba is gemaakt van glas en hout.,1,1.97535007991,320,3,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,mguu,S46,context,De jongen vergat zijn mguu in de trein. Niemand waarschuwde hem.,1,2.78372181474,321,3,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,askari,S61,retrieval,De askari staakt.,6,1.95867785103,322,4,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,kiti,S32,retrieval,"Hij pakt even een kiti voor je, dan kun je ook zitten.",6,1.94203863481,323,3,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,swali,S22,retrieval,Dit is de moeilijkste swali van de quiz.,6,1.56686022076,324,4,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
3,3,mwandani,S3,context,Haar mwandani paste helemaal in de bloemenvaas.,1,9.17635227789,325,4,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,mchezo,S89,context,Wat een lekkere mchezo. Wat ben jij aan het bakken?,1,4.10902807658,326,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
3,3,mchezo,S89,context,Mchezo kan het beste vers gegeten worden.,1,1.80864582319,327,4,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,ukumbi,S109,retrieval,Het ukumbi is midden in de stad. Je kunt het niet missen.,5,4.18392077848,328,3,UnfamiliarFit,5,TRUE,2,2,FALSE,TRUE
3,3,kumbukumbu,S18,retrieval,Zijn kumbukumbu is zo goed dat hij 100 spelkaarten kan onthouden.,6,1.71691028073,329,4,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,kofia,S33,context,Zelfs in de standbye maakt de kofia nog geluid.,1,3.12550861006,330,4,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,wimbo,S16,context,We zingen enthousiast mee met het wimbo.,6,2.70878250672,331,4,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
3,3,simu,S100,retrieval,Mijn nichtje is gisteren achtervolgd door een simu.,1,2.03369455849,332,4,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
3,3,tabibu,S10,context,In het vliegtuig bevindt zich een tabibu.,5,3.25053673325,333,4,UnfamiliarFit,5,TRUE,2,2,FALSE,TRUE
